,index,carat,cut,color,clarity,depth,table,price,x,y,z
15797,25641,1.54,Ideal,E,VS2,62.0,56.0,14529,7.46,7.43,4.61
15798,25642,2.15,Ideal,I,SI1,62.5,57.0,14534,8.2,8.16,5.11
15799,25643,2.01,Ideal,I,SI1,62.3,58.0,14540,8.06,8.02,5.01
15800,25644,1.51,Ideal,G,VS1,61.1,57.0,14542,7.38,7.41,4.52
15801,25645,1.51,Ideal,G,VS1,61.6,56.0,14542,7.34,7.37,4.53
15802,25646,1.51,Premium,G,VS1,62.2,58.0,14542,7.29,7.35,4.55
15803,25647,1.97,Premium,F,SI2,61.1,58.0,14542,8.11,8.05,4.94
15804,25648,2.51,Premium,H,SI2,59.3,61.0,14543,8.81,8.77,5.21
15805,25649,2.51,Premium,H,SI2,60.6,61.0,14543,8.88,8.68,5.29
15806,25650,1.52,Premium,F,VS2,62.3,56.0,14544,7.34,7.29,4.56
15807,25652,2.03,Ideal,I,SI1,62.6,55.0,14548,8.06,8.11,5.06
15808,25654,2.01,Premium,H,SI2,62.3,60.0,14558,7.97,7.95,4.96
15809,25655,2.01,Ideal,I,SI1,61.9,56.0,14558,8.16,8.08,5.03
15810,25656,2.01,Premium,I,SI1,60.1,59.0,14558,8.24,8.19,4.94
15811,25659,2.02,Premium,E,SI2,60.4,57.0,14574,8.21,8.18,4.95
15812,25660,2.02,Premium,H,SI1,62.2,59.0,14574,8.09,8.05,5.02
15813,25661,1.52,Premium,E,VS2,61.8,59.0,14577,7.38,7.31,4.54
15814,25662,1.54,Premium,F,VS2,62.4,59.0,14578,7.43,7.38,4.62
15815,25663,2.03,Ideal,J,VS1,62.5,57.0,14579,8.14,8.08,5.06
15816,25664,1.98,Ideal,I,SI1,62.6,55.0,14581,8.04,8.1,5.05
15817,25665,1.98,Ideal,I,SI1,61.5,55.0,14581,8.04,8.13,4.97
15818,25666,2.09,Premium,H,SI2,61.4,60.0,14581,8.24,8.2,5.05
15819,25667,1.11,Ideal,D,VVS1,62.1,55.0,14584,6.63,6.64,4.12
15820,25668,1.5,Premium,F,VS2,61.5,58.0,14586,7.32,7.34,4.51
15821,25669,2.03,Premium,J,VS1,59.3,60.0,14588,8.36,8.28,4.93
15822,25671,1.34,Ideal,E,VVS2,62.6,54.0,14593,7.05,7.07,4.42
15823,25672,2.2,Ideal,J,SI1,61.5,57.0,14593,8.41,8.37,5.16
15824,25673,1.65,Ideal,G,VS2,61.9,57.0,14593,7.65,7.61,4.72
15825,25677,1.7,Ideal,H,VVS1,61.4,57.0,14603,7.63,7.69,4.7
15826,25678,2.04,Premium,I,SI2,59.8,59.0,14605,8.3,8.23,4.94
15827,25679,1.7,Premium,F,SI1,62.4,57.0,14611,7.61,7.56,4.73
15828,25680,0.31,Ideal,F,VS1,61.5,54.0,642,4.36,4.39,2.69
15829,25681,0.31,Ideal,F,VS1,61.0,56.0,642,4.38,4.4,2.68
15830,25683,0.31,Ideal,G,VS1,61.0,56.0,642,4.35,4.4,2.67
15831,25685,0.37,Ideal,D,SI1,61.9,54.0,643,4.62,4.65,2.87
15832,25687,0.36,Premium,D,SI2,63.0,59.0,643,4.52,4.49,2.84
15833,25688,0.34,Ideal,I,VS1,62.0,54.0,643,4.51,4.49,2.79
15834,25693,0.4,Ideal,E,SI2,62.6,54.0,644,4.68,4.71,2.94
15835,25694,0.36,Ideal,F,SI1,59.7,57.0,644,4.69,4.72,2.81
15836,25696,0.33,Ideal,E,SI1,59.6,57.0,644,4.53,4.49,2.69
15837,25698,0.35,Premium,D,SI1,61.0,60.0,644,4.54,4.58,2.78
15838,25699,0.35,Premium,D,SI1,61.8,59.0,644,4.54,4.56,2.81
15839,25701,0.35,Ideal,D,SI1,60.8,55.0,644,4.56,4.59,2.78
15840,25703,0.35,Ideal,D,SI1,61.6,55.0,644,4.53,4.56,2.8
15841,25704,0.35,Ideal,D,SI1,61.6,57.0,644,4.54,4.55,2.8
15842,25705,0.35,Premium,D,SI1,62.1,58.0,644,4.51,4.54,2.81
15843,25707,0.35,Ideal,D,SI1,60.7,57.0,644,4.53,4.57,2.76
15844,25708,0.35,Ideal,D,SI1,62.7,56.0,644,4.49,4.51,2.82
15845,25709,0.35,Ideal,D,SI1,62.3,57.0,644,4.5,4.52,2.81
15846,25710,2.11,Premium,I,SI2,58.4,62.0,14615,8.43,8.39,4.91
15847,25711,1.51,Ideal,G,VVS2,62.3,55.0,14616,7.29,7.35,4.56
15848,25712,1.35,Ideal,G,IF,62.2,57.0,14616,7.07,7.11,4.41
15849,25713,1.5,Ideal,E,VS2,63.4,54.0,14618,7.22,7.25,4.59
15850,25715,1.7,Ideal,E,SI1,60.1,57.0,14623,7.71,7.74,4.64
15851,25716,1.58,Ideal,G,VS1,61.3,57.0,14624,7.48,7.54,4.6
15852,25718,1.04,Ideal,D,IF,61.8,57.0,14626,6.52,6.49,4.02
15853,25719,2.06,Premium,E,SI2,58.8,58.0,14634,8.42,8.35,4.93
15854,25721,2.03,Ideal,G,SI1,62.0,57.0,14637,8.1,8.05,5.01
15855,25722,2.22,Ideal,G,SI2,62.6,57.0,14637,8.35,8.29,5.21
15856,25723,2.11,Ideal,J,VS2,61.2,55.0,14638,8.33,8.3,5.09
15857,25727,2.38,Premium,G,SI2,62.4,58.0,14648,8.59,8.47,5.32
15858,25728,1.54,Ideal,G,VS1,62.0,57.0,14650,7.4,7.45,4.6
15859,25732,2.53,Premium,H,SI2,62.6,60.0,14659,8.66,8.55,5.39
15860,25733,2.04,Premium,J,VS1,62.6,58.0,14660,8.11,8.06,5.06
15861,25734,2.04,Premium,I,SI2,60.3,60.0,14660,8.26,8.19,4.96
15862,25735,2.22,Premium,I,VS2,60.5,59.0,14662,8.41,8.37,5.08
15863,25736,1.26,Premium,D,VVS2,60.5,58.0,14663,6.99,7.03,4.24
15864,25737,2.32,Premium,J,SI2,62.5,58.0,14666,8.47,8.43,5.28
15865,25738,2.32,Premium,J,SI2,59.0,59.0,14666,8.69,8.64,5.11
15866,25739,1.11,Ideal,D,VVS1,61.6,55.0,14667,6.7,6.68,4.12
15867,25741,1.51,Ideal,G,VS1,61.9,57.0,14674,7.37,7.34,4.55
15868,25742,1.51,Ideal,G,VS1,61.1,57.0,14674,7.41,7.38,4.52
15869,25743,1.51,Ideal,G,VS1,61.6,56.0,14674,7.37,7.34,4.53
15870,25744,1.51,Premium,G,VS1,62.2,58.0,14674,7.35,7.29,4.55
15871,25745,1.5,Premium,D,VS2,62.5,61.0,14675,7.32,7.25,4.55
15872,25747,1.51,Premium,F,VS2,61.6,58.0,14683,7.32,7.35,4.52
15873,25749,2.2,Ideal,G,SI2,59.9,57.0,14691,8.54,8.49,5.1
15874,25750,2.16,Ideal,J,SI1,63.0,55.0,14691,8.2,8.24,5.18
15875,25751,1.52,Ideal,G,VS2,61.4,56.0,14692,7.39,7.47,4.56
15876,25753,1.53,Premium,G,VS1,62.6,60.0,14699,7.39,7.3,4.6
15877,25757,1.51,Premium,E,VS2,62.2,59.0,14709,7.36,7.4,4.59
15878,25758,1.51,Premium,E,VS2,60.7,60.0,14709,7.37,7.46,4.5
15879,25759,2.33,Premium,J,SI1,59.9,59.0,14711,8.7,8.65,5.2
15880,25762,2.54,Premium,H,SI2,61.3,58.0,14717,8.8,8.7,5.36
15881,25763,1.5,Premium,F,VS2,61.5,58.0,14719,7.34,7.32,4.51
15882,25765,1.66,Ideal,H,IF,61.5,57.0,14724,7.59,7.62,4.68
15883,25767,2.01,Ideal,H,SI1,62.1,56.0,14725,8.11,8.08,5.03
15884,25768,2.43,Premium,I,SI2,62.2,60.0,14727,8.59,8.53,5.33
15885,25769,1.71,Premium,H,VVS2,61.4,59.0,14731,7.67,7.77,4.74
15886,25771,1.51,Ideal,G,VS1,60.8,54.0,14733,7.4,7.48,4.52
15887,25773,1.24,Ideal,D,VVS2,61.5,57.0,14737,6.88,6.94,4.25
15888,25775,2.3,Ideal,G,SI2,61.4,57.0,14744,8.51,8.48,5.22
15889,25777,1.5,Premium,E,VS2,61.9,57.0,14745,7.38,7.31,4.55
15890,25779,1.82,Premium,H,VS2,61.6,60.0,14749,7.78,7.74,4.78
15891,25781,1.51,Ideal,G,VVS2,62.3,55.0,14750,7.35,7.29,4.56
15892,25782,2.01,Premium,I,SI1,60.1,59.0,14752,8.21,8.15,4.92
15893,25783,1.5,Ideal,F,VS2,62.6,57.0,14759,7.27,7.34,4.57
15894,25784,2.0,Premium,I,VS2,58.5,61.0,14763,8.28,8.19,4.82
15895,25786,2.02,Ideal,J,VS2,61.8,57.0,14766,8.11,8.14,5.02
15896,25788,1.51,Premium,D,VS2,60.2,59.0,14773,7.43,7.33,4.44
15897,25789,2.04,Premium,I,SI1,58.8,60.0,14775,8.42,8.32,4.92
15898,25791,1.74,Ideal,F,SI1,62.4,57.0,14775,7.68,7.64,4.78
15899,25793,2.04,Ideal,I,SI1,62.8,57.0,14775,8.09,8.02,5.06
15900,25794,1.62,Ideal,G,VS2,61.7,56.0,14777,7.53,7.57,4.66
15901,25795,1.51,Ideal,G,VS1,60.8,57.0,14779,7.37,7.44,4.5
15902,25796,1.52,Ideal,G,VS1,61.1,56.0,14787,7.39,7.43,4.53
15903,25798,1.5,Premium,E,VS2,61.8,59.0,14790,7.31,7.38,4.54
15904,25799,2.02,Premium,F,SI2,61.5,60.0,14790,8.15,8.05,4.98
15905,25804,2.14,Ideal,J,VS2,62.0,54.0,14802,8.28,8.31,5.15
15906,25805,2.06,Premium,I,SI2,61.8,58.0,14803,8.22,8.11,5.05
15907,25810,1.8,Ideal,F,SI1,61.9,56.0,14814,7.78,7.87,4.84
15908,25811,1.51,Premium,F,VS2,61.6,58.0,14817,7.35,7.32,4.52
15909,25814,1.62,Premium,F,VS2,61.1,60.0,14826,7.56,7.57,4.62
15910,25816,1.61,Premium,F,VS2,61.6,61.0,14833,7.54,7.47,4.62
15911,25817,2.01,Ideal,H,SI1,61.5,55.0,14837,8.11,8.06,4.97
15912,25818,2.37,Premium,I,VS2,61.6,56.0,14837,8.7,8.6,5.33
15913,25819,2.09,Ideal,I,SI2,63.0,57.0,14838,8.13,8.09,5.11
15914,25820,1.21,Premium,D,VVS2,61.1,59.0,14841,6.9,6.89,4.21
15915,25823,1.51,Ideal,E,VS2,62.8,56.0,14844,7.31,7.24,4.57
15916,25824,1.51,Premium,E,VS2,60.7,60.0,14844,7.46,7.37,4.5
15917,25825,1.51,Premium,E,VS2,62.6,60.0,14844,7.28,7.22,4.54
15918,25826,1.51,Premium,E,VS2,62.2,59.0,14844,7.4,7.36,4.59
15919,25827,1.18,Ideal,E,IF,61.1,56.0,14847,6.78,6.91,4.18
15920,25829,1.58,Premium,G,VVS2,62.4,56.0,14855,7.5,7.4,4.65
15921,25830,2.07,Ideal,I,SI1,61.2,57.0,14857,8.12,8.23,5.0
15922,25831,1.66,Ideal,H,IF,61.5,57.0,14859,7.62,7.59,4.68
15923,25833,2.06,Premium,H,SI1,62.4,59.0,14863,8.11,8.07,5.05
15924,25834,1.71,Premium,H,VVS2,61.4,59.0,14866,7.77,7.67,4.74
15925,25835,2.23,Premium,J,VS2,61.0,58.0,14867,8.39,8.36,5.11
15926,25836,2.18,Ideal,I,SI2,61.4,60.0,14870,8.37,8.31,5.12
15927,25837,1.71,Premium,E,SI1,59.1,58.0,14882,7.76,7.8,4.6
15928,25838,2.04,Premium,H,SI1,58.0,59.0,14888,8.4,8.27,4.83
15929,25840,1.51,Ideal,E,VS2,61.2,57.0,14889,7.37,7.47,4.54
15930,25842,1.72,Premium,F,SI1,62.0,58.0,14892,7.68,7.65,4.75
15931,25844,2.04,Premium,G,SI2,62.1,59.0,14900,8.14,8.06,5.03
15932,25845,1.79,Premium,H,VS1,62.6,56.0,14904,7.81,7.76,4.87
15933,25847,1.52,Ideal,F,VS2,62.5,55.0,14915,7.42,7.31,4.6
15934,25848,2.0,Premium,G,SI1,59.3,60.0,14918,8.19,8.13,4.84
15935,25849,2.0,Premium,G,SI1,59.0,62.0,14918,6.16,6.15,4.82
15936,25851,1.5,Premium,F,VS1,62.6,58.0,14918,7.31,7.26,4.56
15937,25853,1.5,Premium,E,VS2,61.8,59.0,14925,7.38,7.31,4.54
15938,25855,2.08,Premium,J,VS2,60.3,59.0,14933,8.29,8.23,4.98
15939,25856,2.07,Ideal,H,SI1,60.6,56.0,14935,8.38,8.3,5.05
15940,25859,2.27,Premium,I,SI2,62.5,59.0,14937,8.45,8.39,5.26
15941,25861,2.01,Premium,G,SI2,59.4,62.0,14939,8.27,8.22,4.9
15942,25862,2.04,Premium,H,SI2,60.8,58.0,14945,8.23,8.14,4.98
15943,25863,2.08,Premium,I,SI2,62.3,58.0,14947,8.18,8.13,5.08
15944,25864,2.01,Premium,E,SI2,61.2,58.0,14948,8.07,8.05,4.93
15945,25866,1.82,Premium,H,SI1,62.0,59.0,14949,7.81,7.77,4.83
15946,25867,1.26,Premium,E,VVS1,59.8,59.0,14952,6.99,7.08,4.21
15947,25869,1.56,Ideal,G,VS1,61.3,56.0,14957,7.46,7.51,4.59
15948,25870,1.8,Ideal,I,VS1,62.4,54.0,14959,7.77,7.8,4.86
15949,25871,1.62,Premium,F,VS2,61.1,60.0,14961,7.57,7.56,4.62
15950,25872,1.8,Ideal,H,VS1,62.3,56.0,14968,7.76,7.79,4.84
15951,25874,2.47,Premium,I,SI2,62.5,56.0,14970,8.65,8.6,5.39
15952,25876,2.05,Premium,J,VS1,62.5,60.0,14973,8.09,8.14,5.07
15953,25879,1.51,Ideal,G,VVS2,61.8,57.0,14982,7.31,7.36,4.53
15954,25880,2.06,Premium,I,SI2,61.0,59.0,14982,8.24,8.21,5.02
15955,25881,2.06,Premium,I,SI2,60.1,58.0,14982,8.32,8.26,4.98
15956,25882,2.01,Ideal,H,SI2,62.5,53.9,14998,8.04,8.07,5.04
15957,25884,1.6,Ideal,G,VS2,61.9,56.0,15000,7.53,7.47,4.64
15958,25885,1.54,Premium,E,VS2,62.3,58.0,15002,7.31,7.39,4.58
15959,25886,1.19,Ideal,F,VVS1,61.5,55.0,15005,6.82,6.84,4.2
15960,25887,2.1,Premium,I,SI1,61.5,57.0,15007,8.25,8.21,5.06
15961,25888,1.69,Ideal,D,SI1,60.8,57.0,15011,7.69,7.71,4.68
15962,25891,2.02,Premium,G,SI2,63.0,59.0,15014,8.05,7.95,5.03
15963,25896,1.51,Ideal,E,VS2,61.2,57.0,15025,7.47,7.37,4.54
15964,25897,1.51,Premium,E,VS2,60.1,58.0,15025,7.57,7.51,4.53
15965,25898,1.24,Ideal,F,VVS1,61.2,55.0,15026,6.94,6.98,4.26
15966,25900,2.8,Premium,I,SI2,61.1,59.0,15030,9.03,8.98,5.5
15967,25901,1.33,Ideal,F,VVS2,61.9,55.0,15031,7.02,7.07,4.36
15968,25902,2.19,Premium,I,SI2,60.8,60.0,15032,8.34,8.38,5.08
15969,25903,1.83,Ideal,H,SI1,61.5,56.0,15032,7.87,7.81,4.82
15970,25904,2.09,Premium,J,VS1,61.2,59.0,15035,8.22,8.31,5.06
15971,25905,2.1,Ideal,H,SI1,61.7,53.0,15035,8.3,8.19,5.09
15972,25906,2.07,Ideal,H,SI2,62.3,59.0,15036,8.1,8.14,5.06
15973,25908,2.0,Ideal,I,SI1,62.8,56.0,15043,8.04,7.95,5.02
15974,25911,1.5,Premium,D,VS2,60.2,59.0,15052,7.48,7.36,4.47
15975,25913,2.07,Premium,I,SI2,60.5,60.0,15055,8.32,8.27,5.02
15976,25914,1.54,Ideal,G,VVS2,62.5,57.0,15059,7.3,7.36,4.58
15977,25915,2.2,Premium,J,VS1,61.7,59.0,15064,8.3,8.34,5.13
15978,25917,2.08,Ideal,H,SI2,61.5,57.0,15065,8.26,8.2,5.06
15979,25918,2.08,Premium,I,SI1,60.3,59.0,15065,8.26,8.22,4.97
15980,25919,2.05,Premium,J,VS1,60.1,58.0,15067,8.25,8.19,4.94
15981,25921,2.33,Ideal,I,VS2,62.4,57.0,15073,8.52,8.47,5.31
15982,25930,2.2,Ideal,I,VS1,61.4,57.0,15092,8.41,8.37,5.15
15983,25932,2.0,Ideal,I,SI2,61.7,56.0,15092,8.0,8.13,4.98
15984,25934,2.03,Premium,I,SI1,59.9,58.0,15095,8.23,8.21,4.92
15985,25935,2.0,Premium,H,SI1,62.0,56.0,15096,8.05,7.94,4.96
15986,25936,2.12,Premium,I,SI2,60.6,59.0,15097,8.27,8.3,5.02
15987,25937,1.7,Premium,D,SI1,61.9,59.0,15100,7.61,7.64,4.72
15988,25938,1.5,Premium,D,VS2,61.8,60.0,15102,7.3,7.37,4.53
15989,25940,2.01,Premium,G,SI1,61.8,59.0,15105,8.15,8.09,5.02
15990,25941,1.8,Ideal,H,VS1,62.3,56.0,15105,7.79,7.76,4.84
15991,25942,1.8,Ideal,H,VS1,62.3,56.0,15105,7.79,7.76,4.84
15992,25943,2.05,Premium,J,VS1,62.5,60.0,15109,8.14,8.09,5.07
15993,25945,2.13,Premium,J,VS2,59.6,59.0,15110,8.43,8.37,5.01
15994,25946,1.59,Premium,E,VS2,62.3,59.0,15111,7.38,7.43,4.61
15995,25947,2.01,Ideal,I,SI1,62.2,56.0,15116,8.12,8.06,5.03
15996,25948,1.51,Ideal,G,VVS2,61.8,57.0,15118,7.36,7.31,4.53
15997,25951,2.16,Ideal,I,SI2,61.9,54.0,15124,8.29,8.33,5.14
15998,25953,2.08,Ideal,I,SI2,62.3,56.0,15132,8.16,8.22,5.1
15999,25954,1.4,Ideal,G,VVS1,60.8,57.0,15134,7.21,7.23,4.39
16000,25955,2.01,Premium,F,SI1,63.0,59.0,15134,7.99,7.89,5.0
16001,25956,1.53,Ideal,G,VVS2,61.2,57.0,15137,7.4,7.44,4.53
16002,25958,2.01,Ideal,I,SI1,62.5,57.0,15140,8.08,8.01,5.03
16003,25959,2.03,Ideal,H,SI2,61.8,56.0,15143,8.1,8.15,5.02
16004,25960,1.57,Ideal,G,VVS2,62.3,56.0,15144,7.48,7.41,4.64
16005,25963,2.01,Premium,G,SI2,62.3,60.0,15147,8.04,7.97,4.99
16006,25964,2.53,Premium,H,SI2,61.1,57.0,15148,8.82,8.76,5.37
16007,25965,1.73,Premium,G,VS1,62.8,57.0,15151,7.72,7.57,4.8
16008,25967,1.5,Premium,F,VS1,62.3,58.0,15153,7.28,7.33,4.55
16009,25969,1.82,Premium,G,SI1,62.7,58.0,15162,7.75,7.68,4.84
16010,25970,1.51,Ideal,G,VVS2,60.5,56.0,15164,7.42,7.45,4.5
16011,25971,1.51,Premium,G,VVS2,60.9,58.0,15164,7.38,7.42,4.51
16012,25974,2.19,Premium,I,SI2,60.8,60.0,15169,8.38,8.34,5.08
16013,25975,2.19,Premium,I,SI2,62.5,58.0,15169,8.31,8.26,5.18
16014,25976,2.09,Ideal,J,VS1,61.2,59.0,15172,8.31,8.22,5.06
16015,25977,2.1,Premium,G,SI2,62.6,56.0,15175,8.2,8.16,5.12
16016,25978,1.54,Premium,E,VS2,62.7,58.0,15178,7.33,7.37,4.61
16017,25979,2.22,Premium,I,SI2,62.9,59.0,15184,8.24,8.2,5.17
16018,25980,1.54,Premium,E,VS2,60.8,58.0,15185,7.39,7.44,4.51
16019,25981,2.01,Premium,J,VS1,60.1,59.0,15185,8.25,8.18,4.94
16020,25982,1.2,Ideal,E,VVS1,60.1,61.0,15185,6.83,6.91,4.13
16021,25984,1.62,Premium,G,VS1,59.4,58.0,15188,7.74,7.68,4.58
16022,25985,1.74,Ideal,I,VS1,61.8,56.0,15189,7.69,7.73,4.77
16023,25986,1.09,Ideal,E,IF,60.1,58.0,15193,6.68,6.72,4.03
16024,25987,1.72,Ideal,H,VS2,61.9,56.0,15197,7.7,7.75,4.78
16025,25988,1.54,Ideal,G,VVS2,62.5,57.0,15197,7.36,7.3,4.58
16026,25989,2.11,Premium,D,SI2,58.7,60.0,15198,8.45,8.41,4.95
16027,25990,2.2,Premium,J,VS1,61.7,59.0,15201,8.34,8.3,5.13
16028,25991,1.66,Ideal,H,VS1,61.5,56.0,15210,7.6,7.66,4.69
16029,25992,1.66,Ideal,H,VS1,62.0,55.0,15210,7.61,7.67,4.74
16030,25993,2.0,Premium,J,VVS2,63.0,59.0,15214,8.0,7.97,5.03
16031,25994,1.53,Premium,F,VS1,60.3,58.0,15217,7.51,7.48,4.52
16032,25995,2.04,Premium,G,SI1,60.7,62.0,15217,8.3,8.15,4.96
16033,25996,2.0,Ideal,I,SI1,62.9,59.0,15218,8.08,7.95,5.05
16034,25998,4.01,Premium,I,I1,61.0,61.0,15223,10.14,10.1,6.17
16035,25999,4.01,Premium,J,I1,62.5,62.0,15223,10.02,9.94,6.24
16036,26001,1.51,Ideal,F,VS2,61.5,57.0,15226,7.39,7.36,4.54
16037,26003,1.02,Premium,D,IF,61.5,60.0,15231,6.45,6.52,3.99
16038,26004,2.02,Ideal,J,VS1,61.9,58.0,15231,8.06,8.1,5.0
16039,26006,2.12,Premium,I,SI2,60.6,59.0,15235,8.3,8.27,5.02
16040,26007,2.2,Premium,I,SI2,63.0,59.0,15238,8.22,8.19,5.17
16041,26008,1.7,Premium,D,SI1,61.9,59.0,15238,7.64,7.61,4.72
16042,26009,1.52,Ideal,E,VS2,62.2,57.0,15239,7.34,7.38,4.58
16043,26010,0.35,Ideal,D,SI1,62.3,55.0,644,4.52,4.56,2.83
16044,26011,0.35,Ideal,D,SI1,62.3,55.0,644,4.51,4.54,2.82
16045,26012,0.35,Ideal,D,SI1,61.6,56.0,644,4.49,4.53,2.78
16046,26013,0.35,Premium,D,SI1,60.9,58.0,644,4.52,4.55,2.76
16047,26017,0.36,Ideal,I,VVS1,61.5,55.0,645,4.61,4.63,2.84
16048,26018,0.38,Ideal,J,VS1,62.0,53.0,645,4.66,4.7,2.9
16049,26019,0.31,Ideal,G,VS1,60.8,57.0,645,4.39,4.42,2.68
16050,26020,0.31,Ideal,G,VS1,61.3,55.0,645,4.39,4.42,2.7
16051,26021,0.34,Premium,F,VS2,58.1,61.0,645,4.6,4.55,2.66
16052,26022,0.32,Ideal,F,VS2,62.3,56.0,645,4.37,4.4,2.73
16053,26023,0.32,Ideal,F,VS2,61.9,56.0,645,4.41,4.44,2.74
16054,26024,0.32,Ideal,G,VS1,61.6,57.0,645,4.38,4.42,2.71
16055,26025,0.32,Ideal,G,VS1,62.0,56.0,645,4.37,4.41,2.72
16056,26026,0.32,Ideal,G,VS1,61.2,57.0,645,4.4,4.43,2.7
16057,26029,0.32,Ideal,F,VS2,62.6,55.0,645,4.38,4.41,2.75
16058,26030,0.32,Ideal,G,VS1,61.2,56.0,645,4.42,4.44,2.71
16059,26031,0.32,Ideal,G,VS1,61.3,57.0,645,4.37,4.4,2.69
16060,26032,0.32,Ideal,F,VS2,61.3,57.0,645,4.37,4.4,2.69
16061,26033,0.32,Premium,G,VS1,59.2,59.0,645,4.45,4.47,2.64
16062,26035,0.32,Ideal,F,VS2,62.1,57.0,645,4.35,4.38,2.71
16063,26036,0.32,Premium,G,VS1,61.7,58.0,645,4.38,4.41,2.71
16064,26039,0.32,Ideal,F,VS2,61.3,56.0,645,4.41,4.43,2.71
16065,26040,1.5,Premium,D,VS2,61.8,60.0,15240,7.37,7.3,4.53
16066,26043,2.5,Ideal,J,SI2,63.8,53.0,15246,8.56,8.5,5.45
16067,26044,1.62,Ideal,G,VS1,62.7,56.0,15246,7.44,7.51,4.69
16068,26045,1.36,Ideal,F,VVS1,61.3,57.0,15247,7.13,7.23,4.4
16069,26046,1.26,Ideal,F,VVS1,61.1,57.0,15247,6.96,6.98,4.26
16070,26047,2.41,Premium,H,SI2,58.7,61.0,15248,8.85,8.76,5.17
16071,26049,1.59,Premium,E,VS2,62.3,59.0,15249,7.43,7.38,4.61
16072,26050,1.52,Ideal,D,VS2,62.3,56.0,15252,7.41,7.32,4.59
16073,26051,1.51,Premium,F,VS2,59.1,60.0,15253,7.52,7.45,4.42
16074,26052,2.19,Ideal,I,SI2,62.5,56.0,15254,8.31,8.24,5.18
16075,26055,2.0,Ideal,I,SI1,62.8,56.0,15258,8.04,7.95,5.02
16076,26056,2.13,Ideal,J,VS2,62.1,55.0,15258,8.23,8.29,5.13
16077,26060,2.03,Ideal,I,SI1,61.8,57.0,15272,8.07,8.14,5.01
16078,26061,1.53,Ideal,G,VVS2,61.4,59.0,15275,7.4,7.42,4.55
16079,26062,1.77,Premium,E,VS2,61.6,58.0,15278,7.78,7.71,4.77
16080,26064,1.65,Ideal,G,VS1,62.3,55.0,15281,7.56,7.6,4.72
16081,26065,2.11,Ideal,I,SI1,62.0,55.0,15282,8.23,8.18,5.09
16082,26068,2.13,Ideal,H,SI2,61.8,57.0,15288,8.21,8.25,5.09
16083,26069,2.03,Ideal,I,SI1,62.9,57.0,15291,8.06,8.02,5.06
16084,26070,2.05,Premium,G,SI1,61.6,59.0,15291,8.2,8.16,5.04
16085,26071,2.05,Premium,G,SI1,61.6,59.0,15291,8.2,8.16,5.04
16086,26072,1.5,Premium,F,VS1,62.3,58.0,15291,7.33,7.28,4.55
16087,26073,1.55,Ideal,E,VS2,61.9,58.0,15293,7.39,7.45,4.59
16088,26074,1.57,Ideal,G,VS1,61.2,57.0,15301,7.53,7.6,4.63
16089,26075,1.51,Premium,G,VVS2,60.9,58.0,15303,7.42,7.38,4.51
16090,26076,1.51,Ideal,G,VVS2,60.5,56.0,15303,7.45,7.42,4.5
16091,26078,2.04,Ideal,I,SI1,60.0,60.0,15308,8.3,8.26,4.97
16092,26081,2.0,Premium,H,SI2,60.7,60.0,15312,8.07,8.11,4.91
16093,26082,2.24,Ideal,J,VS2,61.8,54.0,15316,8.41,8.36,5.18
16094,26083,1.54,Premium,E,VS2,62.7,58.0,15316,7.37,7.33,4.61
16095,26084,1.62,Ideal,G,VS2,61.7,54.0,15318,7.57,7.58,4.68
16096,26085,2.41,Premium,J,VS1,61.1,60.0,15320,8.66,8.6,5.27
16097,26086,2.08,Premium,I,SI2,61.2,58.0,15321,8.24,8.16,5.02
16098,26087,2.03,Premium,G,SI1,61.9,59.0,15322,8.14,8.09,5.02
16099,26088,2.31,Premium,J,SI1,61.1,60.0,15323,8.58,8.51,5.22
16100,26089,1.54,Premium,E,VS2,60.8,58.0,15323,7.44,7.39,4.51
16101,26090,2.51,Ideal,H,SI1,62.9,56.0,15324,8.65,8.61,5.43
16102,26095,1.5,Premium,F,VS1,59.6,60.0,15338,7.41,7.49,4.44
16103,26097,2.09,Premium,I,SI1,60.8,59.0,15339,8.28,8.24,5.02
16104,26098,1.52,Ideal,E,VS2,62.4,55.0,15348,7.32,7.42,4.6
16105,26102,1.53,Premium,G,VVS2,62.5,60.0,15365,7.31,7.34,4.58
16106,26103,1.53,Ideal,G,VVS2,61.0,55.0,15365,7.44,7.5,4.56
16107,26104,2.29,Premium,G,SI2,62.4,60.0,15366,8.41,8.36,5.23
16108,26105,1.02,Premium,D,IF,61.5,60.0,15370,6.52,6.45,3.99
16109,26107,2.24,Premium,I,SI2,61.9,58.0,15375,8.29,8.36,5.15
16110,26108,1.27,Ideal,F,IF,61.3,55.0,15377,6.98,7.02,4.29
16111,26109,1.51,Ideal,F,VS1,62.5,57.0,15378,7.33,7.3,4.57
16112,26110,2.01,Premium,I,VS2,62.1,59.0,15379,7.98,8.06,4.98
16113,26111,2.2,Ideal,J,VS2,61.6,57.0,15384,8.34,8.39,5.15
16114,26113,1.36,Ideal,F,VVS1,61.3,57.0,15386,7.23,7.13,4.4
16115,26114,2.07,Premium,I,SI1,59.4,61.0,15392,8.35,8.31,4.95
16116,26116,2.06,Premium,I,VS1,58.4,55.0,15393,8.42,8.35,4.9
16117,26119,1.75,Premium,E,SI1,60.3,61.0,15394,7.82,7.74,4.69
