MS_Zoning;Lot_Frontage;Lot_Area;Street;Lot_Shape;Utilities;Lot_Config;Neighborhood;House_Style;Overall_Qual;Overall_Cond;Year_Built;Year_Remod_Add;Exterior_1st;Exterior_2nd;Heating;Heating_QC;Central_Air;Electrical;First_Flr_SF;Second_Flr_SF;Low_Qual_Fin_SF;Gr_Liv_Area;Bsmt_Full_Bath;Bsmt_Half_Bath;Full_Bath;Half_Bath;Bedroom_AbvGr;Kitchen_AbvGr;Kitchen_Qual;TotRms_AbvGrd;Fireplaces;Fireplace_Qu;Garage_Type;Garage_Cars;Garage_Area;Garage_Qual;Garage_Cond;Paved_Drive;Mo_Sold;Year_Sold;Sale_Price
Floating_Village_Residential;62;7500;Pave;Regular;AllPub;Inside;Somerset;One_Story;Good;Average;2005;2005;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;1266;0;0;1266;0;0;2;0;3;1;Good;6;1;Typical;Attchd;2;453;Typical;Typical;Paved;4;2006;176000
Residential_Low_Density;0;8880;Pave;Slightly_Irregular;AllPub;Inside;Sawyer_West;Two_Story;Good;Average;1994;2002;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;1222;888;0;2110;1;0;2;1;3;1;Good;8;2;Fair;Attchd;2;463;Typical;Typical;Paved;5;2010;205000
Residential_Low_Density;64;7040;Pave;Regular;AllPub;Inside;Sawyer_West;SFoyer;Average;Average;1979;1979;Plywood;Plywood;GasA;Typical;Y;SBrkr;1229;0;0;1229;2;0;0;2;2;2;Good;6;2;Typical;Detchd;2;672;Typical;Typical;Paved;6;2009;148325
Residential_Low_Density;66;10235;Pave;Slightly_Irregular;AllPub;Inside;College_Creek;One_Story;Very_Good;Average;2007;2007;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;1651;0;0;1651;0;0;2;0;3;1;Good;7;1;Good;Attchd;3;870;Typical;Typical;Paved;9;2007;246500
Residential_Low_Density;0;12968;Pave;Moderately_Irregular;AllPub;Inside;Sawyer;One_Story;Average;Above_Average;1962;1962;HdBoard;Plywood;GasA;Typical;Y;SBrkr;912;0;0;912;1;0;1;0;2;1;Typical;4;0;No_Fireplace;Detchd;1;352;Typical;Typical;Paved;9;2008;144000
Residential_Low_Density;70;10150;Pave;Regular;AllPub;Inside;North_Ames;One_Story;Average;Average;1958;1958;Wd Sdng;Wd Sdng;GasA;Excellent;Y;FuseA;912;0;0;912;0;0;1;0;2;1;Typical;5;0;No_Fireplace;Attchd;1;275;Typical;Typical;Paved;7;2007;114500
Residential_Medium_Density;57;10307;Pave;Regular;AllPub;Inside;Old_Town;Two_Story;Above_Average;Average;1910;1950;Wd Sdng;Wd Sdng;GasA;Good;N;FuseA;972;972;0;1944;1;0;2;0;4;2;Typical;12;0;No_Fireplace;Detchd;2;324;Fair;Typical;Dirt_Gravel;6;2009;103500
Residential_Low_Density;82;9430;Pave;Regular;AllPub;Inside;Northridge;Two_Story;Very_Good;Average;1999;1999;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;1268;1097;0;2365;1;0;2;1;3;1;Good;8;1;Good;Attchd;3;856;Typical;Typical;Paved;7;2009;337000
Residential_Low_Density;68;9272;Pave;Slightly_Irregular;AllPub;Inside;College_Creek;Two_Story;Good;Average;1999;1999;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;856;893;0;1749;0;0;2;1;3;1;Good;7;0;No_Fireplace;Attchd;2;515;Typical;Typical;Paved;6;2006;196000
Residential_Low_Density;68;9571;Pave;Regular;AllPub;Inside;Edwards;One_Story;Average;Above_Average;1956;1956;Wd Sdng;Wd Sdng;GasA;Typical;Y;SBrkr;1144;0;0;1144;1;0;1;0;3;1;Typical;6;0;No_Fireplace;Attchd;1;596;Typical;Typical;Paved;6;2010;129000
Residential_Low_Density;118;21299;Pave;Regular;AllPub;Inside;North_Ames;One_Story;Good;Average;1941;1963;BrkFace;BrkFace;GasA;Excellent;Y;SBrkr;2039;0;0;2039;1;0;1;1;3;1;Typical;7;3;Good;More_Than_Two_Types;3;791;Typical;Typical;Paved;12;2006;167000
Residential_Low_Density;60;7200;Pave;Regular;AllPub;Corner;Old_Town;Two_Story;Good;Excellent;1910;2008;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;930;760;0;1690;0;0;2;0;4;1;Good;5;0;No_Fireplace;Detchd;2;624;Typical;Typical;Paved;8;2009;156500
Residential_Low_Density;0;10050;Pave;Slightly_Irregular;AllPub;Inside;North_Ames;SFoyer;Average;Above_Average;1966;1966;HdBoard;HdBoard;GasA;Excellent;Y;SBrkr;1280;0;0;1280;0;1;2;0;3;1;Typical;6;1;Typical;Basment;2;432;Typical;Typical;Paved;6;2007;175000
Floating_Village_Residential;32;3784;Pave;Slightly_Irregular;AllPub;Inside;Somerset;One_Story;Very_Good;Average;2006;2007;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;1565;0;0;1565;1;0;2;0;2;1;Good;5;0;No_Fireplace;Attchd;2;476;Typical;Typical;Paved;2;2007;193800
Residential_Low_Density;0;14100;Pave;Slightly_Irregular;AllPub;Inside;Crawford;One_and_Half_Fin;Very_Good;Excellent;1935;1997;Stucco;Stucco;GasA;Excellent;Y;SBrkr;1968;1479;0;3447;0;0;3;1;4;1;Good;11;2;Good;BuiltIn;3;1014;Typical;Typical;Paved;5;2008;381000
Residential_Low_Density;52;6292;Pave;Regular;AllPub;Inside;South_and_West_of_Iowa_State_University;One_Story;Above_Average;Average;1930;1950;Wd Sdng;Wd Sdng;GasA;Typical;N;SBrkr;790;0;0;790;0;0;1;0;2;1;Typical;4;0;No_Fireplace;Detchd;1;160;Fair;Typical;Paved;4;2008;91000
Residential_Medium_Density;50;6000;Pave;Regular;AllPub;Inside;Brookside;Two_Story;Above_Average;Above_Average;1939;1950;MetalSd;VinylSd;GasA;Excellent;Y;SBrkr;608;624;0;1232;0;0;1;1;3;1;Typical;6;2;Typical;Attchd;1;217;Typical;Typical;Paved;2;2007;128000
Residential_Low_Density;89;12461;Pave;Regular;AllPub;Corner;Northridge;One_Story;Very_Good;Average;1994;1995;ImStucc;ImStucc;GasA;Excellent;Y;SBrkr;1624;0;0;1624;1;0;2;0;2;1;Good;5;1;Fair;Attchd;3;757;Typical;Typical;Paved;7;2006;262000
Residential_Medium_Density;37;4435;Pave;Regular;AllPub;Inside;College_Creek;One_Story;Above_Average;Average;2003;2003;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;848;0;0;848;1;0;1;0;1;1;Good;4;0;No_Fireplace;Attchd;2;420;Typical;Typical;Paved;4;2006;133000
Residential_Medium_Density;0;4435;Pave;Regular;AllPub;Inside;College_Creek;One_Story;Above_Average;Average;2003;2003;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;848;0;0;848;1;0;1;0;1;1;Good;4;0;No_Fireplace;Attchd;2;420;Typical;Typical;Paved;4;2010;143750
Residential_Low_Density;150;14137;Pave;Regular;AllPub;Corner;Mitchell;SFoyer;Below_Average;Average;1964;1964;HdBoard;HdBoard;GasA;Good;Y;SBrkr;1200;0;0;1200;1;0;1;0;3;1;Typical;6;0;No_Fireplace;More_Than_Two_Types;3;850;Typical;Typical;Paved;11;2008;173000
Residential_Low_Density;66;6760;Pave;Regular;AllPub;Inside;North_Ames;SFoyer;Average;Average;1962;1962;HdBoard;HdBoard;GasA;Typical;Y;SBrkr;936;0;0;936;1;0;1;0;3;1;Typical;6;1;Poor;Attchd;1;288;Typical;Typical;Paved;10;2007;130000
Residential_Low_Density;60;6600;Pave;Regular;AllPub;Inside;North_Ames;One_Story;Average;Average;1962;1962;Wd Sdng;Wd Sdng;GasA;Good;Y;SBrkr;864;0;0;864;0;0;1;0;2;1;Typical;5;0;No_Fireplace;Detchd;1;294;Typical;Typical;Paved;12;2007;125500
Residential_Low_Density;94;10402;Pave;Slightly_Irregular;AllPub;Corner;College_Creek;One_Story;Good;Average;2009;2009;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;1226;0;0;1226;0;0;2;0;3;1;Good;6;0;No_Fireplace;Attchd;3;740;Typical;Typical;Paved;5;2010;198900
Residential_Low_Density;90;13200;Pave;Slightly_Irregular;AllPub;Inside;North_Ames;One_Story;Above_Average;Above_Average;1958;1958;Wd Sdng;Wd Sdng;GasA;Excellent;Y;SBrkr;1570;0;0;1570;1;0;1;0;3;1;Typical;5;1;Typical;Attchd;2;441;Typical;Typical;Paved;5;2008;166800
Residential_Low_Density;34;4590;Pave;Regular;AllPub;Inside;Northridge_Heights;One_Story;Very_Good;Average;2006;2006;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;1554;0;0;1554;0;0;2;0;2;1;Good;6;1;Good;Attchd;2;627;Typical;Typical;Paved;5;2007;209500
C_all;75;8250;Pave;Regular;AllPub;Inside;Iowa_DOT_and_Rail_Road;Two_Story;Average;Above_Average;1895;2006;VinylSd;VinylSd;GasA;Fair;N;SBrkr;1034;957;0;1991;0;0;2;0;4;2;Typical;9;0;No_Fireplace;No_Garage;0;0;No_Garage;No_Garage;Dirt_Gravel;6;2007;119600
Residential_Medium_Density;50;6000;Pave;Regular;AllPub;Inside;Brookside;One_and_Half_Fin;Above_Average;Excellent;1937;2000;MetalSd;MetalSd;GasA;Typical;Y;SBrkr;786;390;0;1176;0;0;1;0;2;1;Typical;4;0;No_Fireplace;Detchd;2;624;Typical;Typical;Dirt_Gravel;7;2009;134900
Residential_Low_Density;36;3640;Pave;Slightly_Irregular;AllPub;CulDSac;Greens;One_Story;Very_Good;Average;1980;1980;Wd Sdng;Wd Sdng;GasA;Typical;Y;SBrkr;1036;0;0;1036;1;0;1;0;1;1;Good;4;1;Typical;Detchd;2;484;Typical;Typical;Paved;9;2006;188000
Residential_Low_Density;74;6882;Pave;Regular;AllPub;Corner;Edwards;One_Story;Below_Average;Fair;1955;1955;AsbShng;Plywood;GasA;Typical;N;SBrkr;1152;0;0;1152;0;0;2;0;2;2;Fair;6;0;No_Fireplace;No_Garage;0;0;No_Garage;No_Garage;Dirt_Gravel;9;2007;61500
Residential_Medium_Density;32;4500;Pave;Regular;AllPub;FR2;Mitchell;One_Story;Above_Average;Average;1998;1998;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;1204;0;0;1204;1;0;2;0;2;1;Typical;5;0;No_Fireplace;Attchd;2;412;Typical;Typical;Paved;6;2009;162000
Residential_Low_Density;121;13758;Pave;Slightly_Irregular;AllPub;Inside;Northridge_Heights;One_Story;Excellent;Average;2005;2006;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;1792;0;0;1792;1;0;2;0;2;1;Good;6;1;Good;Attchd;3;925;Typical;Typical;Paved;3;2006;372397
Residential_Low_Density;66;13682;Pave;Moderately_Irregular;AllPub;CulDSac;Stone_Brook;Two_Story;Very_Excellent;Average;2006;2006;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;1426;1519;0;2945;0;0;3;1;3;1;Good;10;1;Good;BuiltIn;3;641;Typical;Typical;Paved;10;2006;438780
Residential_Low_Density;37;7937;Pave;Slightly_Irregular;AllPub;CulDSac;Mitchell;SLvl;Above_Average;Above_Average;1984;1984;HdBoard;HdBoard;GasA;Typical;Y;SBrkr;1003;0;0;1003;1;0;1;0;3;1;Typical;6;0;No_Fireplace;Detchd;2;588;Typical;Typical;Paved;3;2006;142500
Residential_Medium_Density;24;1950;Pave;Regular;AllPub;Inside;Blueste;Two_Story;Above_Average;Above_Average;1980;1980;MetalSd;MetalSd;GasA;Typical;Y;SBrkr;716;840;0;1556;1;0;2;1;3;1;Typical;6;1;Typical;Attchd;2;452;Typical;Typical;Paved;7;2008;151000
Residential_Medium_Density;60;9600;Pave;Regular;AllPub;Corner;Old_Town;Two_Story;Very_Good;Excellent;1900;2003;Wd Sdng;Wd Sdng;GasW;Typical;N;SBrkr;930;636;0;1566;0;0;2;0;3;1;Good;7;0;No_Fireplace;Detchd;1;288;Typical;Typical;Paved;4;2010;150000
Residential_Low_Density;53;4043;Pave;Regular;AllPub;Inside;Northpark_Villa;One_Story;Above_Average;Average;1977;1977;Plywood;Plywood;GasA;Typical;Y;SBrkr;1069;0;0;1069;0;0;2;0;2;1;Typical;4;1;Fair;Attchd;2;440;Typical;Typical;Paved;7;2010;127500
Residential_Low_Density;60;8088;Pave;Regular;AllPub;Inside;Edwards;One_Story;Poor;Fair;1922;1955;MetalSd;MetalSd;GasA;Typical;N;FuseF;498;0;0;498;0;0;1;0;1;1;Typical;3;0;No_Fireplace;Detchd;1;216;Fair;Fair;Dirt_Gravel;2;2006;35000
Residential_Low_Density;67;8877;Pave;Regular;AllPub;Inside;Edwards;One_Story;Below_Average;Average;1951;1951;Wd Sdng;Wd Sdng;GasA;Typical;Y;FuseF;1220;0;0;1220;0;0;1;0;2;1;Typical;6;0;No_Fireplace;Detchd;2;396;Typical;Typical;Paved;4;2006;102000
Floating_Village_Residential;65;8125;Pave;Regular;AllPub;Inside;Somerset;Two_Story;Good;Average;2005;2006;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;756;797;0;1553;0;0;2;1;3;1;Good;6;0;No_Fireplace;Attchd;2;615;Typical;Typical;Paved;3;2006;186500
Residential_Low_Density;0;9819;Pave;Slightly_Irregular;AllPub;Inside;Mitchell;One_Story;Above_Average;Average;1977;1977;Plywood;ImStucc;GasA;Typical;Y;SBrkr;1567;0;0;1567;1;0;2;0;2;1;Good;5;2;Typical;Attchd;2;714;Typical;Typical;Paved;5;2009;196000
Residential_Low_Density;60;10890;Pave;Regular;AllPub;Inside;South_and_West_of_Iowa_State_University;One_and_Half_Fin;Average;Average;1938;1950;MetalSd;MetalSd;GasA;Typical;Y;SBrkr;1058;493;0;1551;1;0;2;0;3;1;Fair;6;0;No_Fireplace;Detchd;1;240;Fair;Typical;Paved;7;2006;137000
Residential_Low_Density;73;8760;Pave;Regular;AllPub;Inside;North_Ames;One_Story;Above_Average;Above_Average;1959;1959;MetalSd;MetalSd;GasA;Typical;Y;SBrkr;1194;0;0;1194;1;0;1;0;3;1;Typical;6;0;No_Fireplace;Attchd;1;312;Typical;Typical;Paved;4;2010;148000
Residential_Low_Density;60;10800;Pave;Regular;AllPub;Inside;North_Ames;One_and_Half_Fin;Below_Average;Good;1949;1996;MetalSd;MetalSd;GasA;Typical;Y;FuseF;832;629;0;1461;0;0;2;0;4;1;Typical;6;0;No_Fireplace;Detchd;1;384;Typical;Typical;Paved;8;2009;133500
Residential_Low_Density;92;12108;Pave;Regular;AllPub;Inside;Edwards;One_Story;Below_Average;Below_Average;1955;1955;VinylSd;VinylSd;GasA;Typical;N;FuseF;1440;0;0;1440;0;0;2;0;4;2;Fair;8;0;No_Fireplace;No_Garage;0;0;No_Garage;No_Garage;Paved;9;2008;118000
Residential_Low_Density;0;10547;Pave;Slightly_Irregular;AllPub;Inside;Edwards;SFoyer;Average;Average;1978;1978;Plywood;Plywood;GasA;Typical;Y;SBrkr;1152;0;0;1152;2;0;2;0;2;2;Typical;6;0;No_Fireplace;Detchd;1;252;Typical;Fair;Dirt_Gravel;7;2009;159900
Residential_Low_Density;85;10176;Pave;Regular;AllPub;Inside;Gilbert;One_Story;Good;Average;1990;1990;HdBoard;HdBoard;GasA;Good;Y;SBrkr;1341;0;0;1341;1;0;1;1;2;1;Good;5;1;Poor;Attchd;2;506;Typical;Typical;Paved;2;2010;171500
Residential_Low_Density;65;9345;Pave;Slightly_Irregular;AllPub;Inside;College_Creek;One_Story;Very_Good;Average;2007;2007;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;1615;0;0;1615;0;0;2;0;3;1;Good;7;1;Good;Attchd;3;864;Typical;Typical;Paved;5;2008;248500
Residential_Low_Density;0;9531;Pave;Slightly_Irregular;AllPub;CulDSac;College_Creek;Two_Story;Above_Average;Average;1998;1998;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;882;914;0;1796;1;0;2;1;3;1;Typical;7;0;No_Fireplace;Attchd;2;546;Typical;Typical;Paved;5;2007;211000
Residential_Low_Density;70;8267;Pave;Regular;AllPub;Corner;North_Ames;One_Story;Average;Average;1958;1958;HdBoard;HdBoard;GasA;Typical;Y;SBrkr;1604;0;0;1604;0;0;2;0;4;2;Typical;8;0;No_Fireplace;Attchd;2;576;Typical;Typical;Paved;3;2010;135000
Residential_Low_Density;80;12400;Pave;Regular;AllPub;Inside;Crawford;One_and_Half_Fin;Average;Above_Average;1940;1950;Wd Sdng;Wd Sdng;GasA;Typical;Y;SBrkr;1125;592;0;1717;0;0;1;1;2;1;Typical;7;1;Good;Attchd;1;410;Typical;Typical;Paved;2;2006;194000
Residential_Low_Density;0;7976;Pave;Regular;AllPub;Inside;Sawyer_West;Two_Story;Good;Average;2000;2000;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;1168;1619;0;2787;2;0;4;2;6;2;Typical;8;2;Typical;BuiltIn;4;820;Typical;Typical;Paved;10;2009;269500
Residential_Low_Density;70;6960;Pave;Regular;AllPub;Inside;Sawyer;One_and_Half_Fin;Good;Very_Good;1940;1998;Wd Sdng;Wd Sdng;GasA;Excellent;Y;FuseA;798;504;0;1302;0;0;1;1;2;1;Good;6;2;Good;Attchd;1;224;Typical;Typical;Paved;7;2007;165250
Residential_Low_Density;75;11404;Pave;Slightly_Irregular;AllPub;Inside;College_Creek;Two_Story;Good;Average;1998;1999;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;1153;878;0;2031;0;0;2;1;3;1;Good;8;1;Typical;Attchd;2;541;Typical;Typical;Paved;7;2008;222500
Residential_Low_Density;60;9780;Pave;Regular;AllPub;Inside;Edwards;One_and_Half_Fin;Average;Fair;1934;1950;MetalSd;MetalSd;GasA;Typical;N;FuseA;687;425;0;1112;1;0;2;0;4;1;Typical;6;0;No_Fireplace;Detchd;1;226;Poor;Poor;Dirt_Gravel;3;2009;63000
Residential_Low_Density;80;9600;Pave;Regular;AllPub;Inside;North_Ames;One_Story;Average;Above_Average;1960;1960;MetalSd;MetalSd;GasA;Typical;Y;SBrkr;1496;0;0;1496;0;0;2;0;3;1;Good;6;0;No_Fireplace;Attchd;2;450;Typical;Typical;Paved;2;2008;141500
Residential_Low_Density;75;7875;Pave;Regular;AllPub;Inside;North_Ames;One_Story;Average;Above_Average;1961;1961;VinylSd;VinylSd;GasA;Good;Y;SBrkr;1144;0;0;1144;1;0;1;0;3;1;Typical;6;0;No_Fireplace;Attchd;2;456;Typical;Typical;Paved;9;2008;139950
Residential_Low_Density;82;11202;Pave;Slightly_Irregular;AllPub;Inside;Timberland;One_Story;Very_Good;Average;2003;2003;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;1440;0;0;1440;1;0;2;0;3;1;Good;7;1;Typical;Attchd;2;467;Typical;Typical;Paved;6;2008;232500
Residential_Medium_Density;60;4800;Pave;Regular;AllPub;Corner;Old_Town;One_Story;Average;Below_Average;1940;1950;MetalSd;MetalSd;GasA;Typical;Y;SBrkr;672;0;0;672;0;0;1;0;2;1;Typical;4;0;No_Fireplace;Detchd;1;256;Typical;Typical;Paved;8;2008;64000
Residential_Medium_Density;51;6120;Pave;Regular;AllPub;Inside;Brookside;One_and_Half_Fin;Average;Good;1930;1984;MetalSd;MetalSd;GasA;Good;Y;SBrkr;741;583;0;1324;0;0;1;0;3;1;Good;7;0;No_Fireplace;Detchd;1;180;Fair;Typical;Paved;2;2006;110000
Residential_Low_Density;64;7018;Pave;Regular;AllPub;Inside;Sawyer_West;Two_Story;Average;Average;1979;1979;HdBoard;HdBoard;GasA;Typical;Y;SBrkr;1114;1114;0;2228;0;0;2;0;6;2;Typical;8;0;No_Fireplace;Detchd;2;720;Typical;Typical;Paved;6;2009;147983
Residential_Medium_Density;103;12205;Pave;Regular;AllPub;Inside;Old_Town;One_Story;Fair;Very_Poor;1949;1992;MetalSd;MetalSd;GasA;Good;Y;SBrkr;1588;0;0;1588;0;0;2;0;5;1;Typical;6;0;No_Fireplace;No_Garage;0;0;No_Garage;No_Garage;Dirt_Gravel;12;2008;65000
Residential_Low_Density;43;3182;Pave;Regular;AllPub;Inside;Bloomington_Heights;One_Story;Very_Good;Average;2004;2005;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;1269;0;0;1269;0;0;2;0;2;1;Good;6;1;Typical;Attchd;2;430;Typical;Typical;Paved;4;2010;192000
Residential_Low_Density;78;12168;Pave;Regular;AllPub;Inside;Crawford;Two_Story;Very_Good;Above_Average;1934;1998;BrkFace;Wd Sdng;GasA;Typical;Y;SBrkr;1940;1254;0;3194;0;0;2;1;4;1;Typical;10;2;Good;Basment;2;380;Typical;Typical;Paved;9;2007;359100
Residential_Low_Density;80;10032;Pave;Regular;AllPub;Inside;North_Ames;One_Story;Above_Average;Average;1959;1959;Wd Sdng;Wd Sdng;GasA;Excellent;Y;SBrkr;1580;0;0;1580;1;0;1;1;3;1;Typical;6;2;Good;Attchd;2;440;Typical;Typical;Paved;6;2010;159500
Residential_Low_Density;82;9950;Pave;Slightly_Irregular;AllPub;Inside;Northridge;Two_Story;Good;Average;1995;1995;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;1214;1306;0;2520;0;0;2;1;4;1;Good;9;1;Typical;Attchd;3;721;Typical;Typical;Paved;6;2007;290000
Residential_Low_Density;70;8197;Pave;Regular;AllPub;Inside;North_Ames;One_Story;Good;Average;2003;2009;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;1480;0;0;1480;1;0;2;0;3;1;Good;7;0;No_Fireplace;Attchd;2;620;Typical;Typical;Paved;2;2010;214000
Residential_Low_Density;71;8197;Pave;Regular;AllPub;Inside;Sawyer;One_Story;Above_Average;Average;1977;1977;Plywood;Plywood;GasA;Excellent;Y;SBrkr;1285;0;0;1285;0;0;1;1;3;1;Typical;7;1;Typical;Attchd;2;528;Typical;Typical;Paved;4;2007;143500
Residential_Low_Density;57;8846;Pave;Slightly_Irregular;AllPub;CulDSac;College_Creek;SFoyer;Average;Average;1996;1996;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;914;0;0;914;0;0;1;0;2;1;Typical;5;0;No_Fireplace;Detchd;2;576;Typical;Typical;Paved;7;2006;148000
Residential_Low_Density;60;6960;Pave;Regular;AllPub;Inside;North_Ames;One_Story;Below_Average;Above_Average;1970;1970;HdBoard;Plywood;GasA;Typical;Y;SBrkr;864;0;0;864;0;0;1;0;3;1;Good;5;0;No_Fireplace;Detchd;2;660;Typical;Typical;Paved;11;2009;120500
Residential_Low_Density;50;9350;Pave;Regular;AllPub;Inside;Edwards;Two_Story;Above_Average;Good;1946;1950;MetalSd;MetalSd;GasA;Excellent;Y;SBrkr;892;747;0;1639;0;0;1;1;3;1;Good;6;1;Good;Detchd;1;240;Typical;Typical;Paved;7;2009;154400
Residential_Low_Density;70;8750;Pave;Regular;AllPub;Inside;College_Creek;Two_Story;Good;Average;1996;1996;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;909;807;0;1716;0;0;2;1;2;1;Good;7;1;Typical;Attchd;2;512;Typical;Typical;Paved;7;2009;191000
Residential_Low_Density;85;11050;Pave;Regular;AllPub;Inside;Northwest_Ames;One_Story;Above_Average;Average;1968;1968;HdBoard;HdBoard;GasA;Fair;Y;SBrkr;1740;0;0;1740;0;0;1;1;4;1;Typical;8;1;Typical;Attchd;2;512;Typical;Typical;Paved;10;2008;150000
Floating_Village_Residential;85;10625;Pave;Regular;AllPub;Inside;Somerset;One_Story;Very_Good;Average;2007;2007;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;1660;0;0;1660;0;0;2;0;3;1;Good;7;1;Good;Attchd;3;660;Typical;Typical;Paved;6;2008;256000
Residential_Low_Density;80;9600;Pave;Regular;AllPub;Inside;Northwest_Ames;Two_Story;Above_Average;Above_Average;1971;1971;MetalSd;MetalSd;GasA;Typical;Y;SBrkr;930;715;0;1645;0;0;1;2;4;1;Typical;7;0;No_Fireplace;Attchd;2;441;Typical;Typical;Paved;6;2010;171000
Residential_Low_Density;0;9765;Pave;Moderately_Irregular;AllPub;Corner;Gilbert;Two_Story;Above_Average;Very_Good;1993;1993;VinylSd;VinylSd;GasA;Good;Y;SBrkr;680;790;0;1470;0;0;2;1;3;1;Typical;6;1;Typical;BuiltIn;2;420;Typical;Typical;Paved;4;2009;185000
Residential_Low_Density;0;9991;Pave;Slightly_Irregular;AllPub;Corner;Sawyer;One_Story;Below_Average;Below_Average;1976;1993;Plywood;Plywood;GasA;Excellent;Y;SBrkr;1620;0;0;1620;1;0;2;0;3;1;Typical;8;1;Typical;Attchd;2;490;Typical;Typical;Paved;6;2009;150000
Residential_Medium_Density;52;9439;Pave;Regular;AllPub;Inside;Old_Town;One_and_Half_Fin;Average;Average;1930;1950;Wd Sdng;Wd Sdng;GasA;Good;Y;FuseA;912;336;0;1248;0;0;1;0;2;1;Typical;6;0;No_Fireplace;Detchd;1;160;Fair;Fair;Paved;3;2007;87000
Residential_Low_Density;0;13284;Pave;Regular;AllPub;Inside;Sawyer;One_Story;Average;Average;1954;1954;Wd Sdng;Plywood;GasA;Typical;Y;SBrkr;1383;0;0;1383;1;0;1;0;3;1;Typical;6;1;Good;Attchd;1;354;Typical;Typical;Paved;6;2008;165000
Residential_Low_Density;77;9206;Pave;Regular;AllPub;Inside;Sawyer_West;Two_Story;Above_Average;Average;1985;1985;HdBoard;HdBoard;GasA;Typical;Y;SBrkr;977;755;0;1732;0;0;2;1;3;1;Good;7;1;Typical;Attchd;2;476;Typical;Typical;Paved;6;2010;178000
Residential_Low_Density;62;10441;Pave;Regular;AllPub;Inside;Mitchell;SFoyer;Average;Average;1992;1992;HdBoard;Wd Shng;GasA;Typical;Y;SBrkr;970;0;0;970;0;1;1;0;3;1;Typical;6;0;No_Fireplace;No_Garage;0;0;No_Garage;No_Garage;Paved;7;2006;132000
Residential_Medium_Density;50;7000;Pave;Regular;AllPub;Corner;Iowa_DOT_and_Rail_Road;One_and_Half_Fin;Above_Average;Good;1940;1950;Wd Sdng;Wd Sdng;GasA;Good;Y;FuseA;720;495;0;1215;0;0;1;0;3;1;Good;6;0;No_Fireplace;Detchd;2;720;Typical;Typical;Paved;5;2007;141000
Residential_Low_Density;67;8777;Pave;Regular;AllPub;Inside;Edwards;One_Story;Below_Average;Average;1949;2003;VinylSd;VinylSd;GasA;Excellent;Y;SBrkr;1126;0;0;1126;0;0;2;0;2;1;Good;5;0;No_Fireplace;Detchd;2;520;Typical;Typical;Dirt_Gravel;5;2009;108000
Residential_Medium_Density;40;3636;Pave;Regular;AllPub;Inside;Iowa_DOT_and_Rail_Road;One_Story;Below_Average;Below_Average;1922;1950;AsbShng;AsbShng;GasA;Fair;N;SBrkr;796;0;0;796;0;0;1;0;2;1;Typical;5;0;No_Fireplace;No_Garage;0;0;No_Garage;No_Garage;Dirt_Gravel;1;2008;55000
Residential_Low_Density;53;7155;Pave;Regular;AllPub;Inside;Crawford;Two_Story;Good;Very_Good;1918;1990;Wd Sdng;Wd Sdng;GasA;Excellent;Y;SBrkr;628;600;0;1228;0;0;1;0;3;1;Typical;6;1;Good;Detchd;1;215;Fair;Typical;Paved;5;2009;137000
Residential_Low_Density;79;9490;Pave;Regular;AllPub;Inside;North_Ames;One_and_Half_Fin;Above_Average;Good;1941;1950;Wd Sdng;Wd Sdng;GasA;Typical;Y;FuseA;958;620;0;1578;1;0;1;0;3;1;Fair;5;2;Typical;Attchd;1;240;Typical;Typical;Paved;8;2006;133000
Residential_Low_Density;68;7820;Pave;Slightly_Irregular;AllPub;Inside;Northridge_Heights;One_Story;Excellent;Average;2007;2007;MetalSd;MetalSd;GasA;Excellent;Y;SBrkr;1869;0;0;1869;0;0;2;0;2;1;Excellent;6;1;Good;Attchd;2;617;Typical;Typical;Paved;12;2007;318061
